ts,write_anomaly_count,write_anomaly_ratio,write_ops_count,write_ops_ratio,total_packets,anomaly_score_0.25,anomaly_0.25
2025-05-02 09:33:00+01:00,0,0.0,257,0.23534798534798534,1092,-0.007074588986084596,-1
2025-05-02 09:34:00+01:00,0,0.0,570,0.234375,2432,0.015944090152130608,1
2025-05-02 09:35:00+01:00,0,0.0,55,0.12168141592920353,452,-0.2826450281123689,-1
2025-05-02 09:36:00+01:00,0,0.0,491,0.2223731884057971,2208,-0.2826450281123689,-1
2025-05-02 09:37:00+01:00,0,0.0,557,0.23423044575273338,2378,0.14682341935684484,1
2025-05-02 09:38:00+01:00,0,0.0,551,0.23387096774193547,2356,0.02122376695825401,1
2025-05-02 09:39:00+01:00,0,0.0,556,0.23410526315789473,2375,0.15154446083036377,1
2025-05-02 09:40:00+01:00,0,0.0,574,0.23457294646505925,2447,-0.007074588986084596,-1
2025-05-02 09:41:00+01:00,0,0.0,575,0.23450244698205547,2452,-0.007074588986084596,-1
2025-05-02 09:42:00+01:00,0,0.0,526,0.23336291038154391,2254,-0.08379512878252604,-1
2025-05-02 09:43:00+01:00,0,0.0,547,0.2341609589041096,2336,0.1495973996049525,1
2025-05-02 09:44:00+01:00,0,0.0,579,0.23479318734793186,2466,-0.007074588986084596,-1
2025-05-02 09:45:00+01:00,0,0.0,580,0.23462783171521034,2472,-0.007074588986084596,-1
2025-05-02 09:46:00+01:00,0,0.0,591,0.2347100873709293,2518,-0.007074588986084596,-1
2025-05-02 09:47:00+01:00,0,0.0,590,0.22692307692307692,2600,-0.2826450281123689,-1
